2024-04-03 09:45:04.6481 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIIGER6VH" sending SETTINGS frame for stream ID 0 with length 18 and flags NONE.
2024-04-03 11:58:50.0065 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 1 with length 16 and flags NONE.
2024-04-03 11:58:50.1306 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 1 with length 0 and flags END_STREAM.
2024-04-03 11:58:51.0379 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" received HEADERS frame for stream ID 3 with length 109 and flags END_STREAM, END_HEADERS, PRIORITY.
2024-04-03 11:58:51.0379 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" received HEADERS frame for stream ID 5 with length 57 and flags END_STREAM, END_HEADERS, PRIORITY.
2024-04-03 11:58:51.0379 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed.
2024-04-03 11:58:51.0379 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed.
2024-04-03 11:58:51.0517 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending HEADERS frame for stream ID 3 with length 90 and flags END_HEADERS.
2024-04-03 11:58:51.0517 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 3 with length 11984 and flags NONE.
2024-04-03 11:58:51.0517 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 3 with length 0 and flags END_STREAM.
2024-04-03 11:58:51.1933 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending HEADERS frame for stream ID 5 with length 149 and flags END_HEADERS.
2024-04-03 11:58:51.1933 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 9986 and flags NONE.
2024-04-03 11:58:51.1933 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 11:58:51.1933 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 11:58:51.1933 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 11:58:51.1933 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 11:58:51.1933 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 11:58:51.1933 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 11:58:51.2617 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 11:58:51.2617 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 11:58:51.2617 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 11:58:51.2617 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 11:58:51.2617 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 11:58:51.2617 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 11:58:51.2617 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 11:58:51.2983 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 11:58:51.2983 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 11:58:51.2983 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 11:58:51.2983 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 11:58:51.2983 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 11:58:51.2983 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 11:58:51.2983 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 11:58:51.2983 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 11:58:51.2983 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 11:58:51.2983 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 11:58:51.2983 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 11:58:51.2983 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 11:58:51.2983 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 11:58:51.2983 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 11:58:51.2983 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 11:58:51.2983 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 11:58:51.2983 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 11:58:51.3001 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 11:58:51.3001 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 11:58:51.3001 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 11:58:51.3001 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 11:58:51.3001 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 11:58:51.3001 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 11:58:51.3001 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 11:58:51.3001 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 4096 and flags NONE.
2024-04-03 11:58:51.3271 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 11:58:51.3271 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 11:58:51.3271 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 11:58:51.3271 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 11:58:51.3271 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 11:58:51.3271 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 11:58:51.3271 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 11:58:51.3466 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 11:58:51.3466 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 11:58:51.3471 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 11:58:51.3471 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 11:58:51.3471 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 11:58:51.3471 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 11:58:51.3471 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 11:58:51.3471 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 11:58:51.3471 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 11:58:51.3653 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 11:58:51.3653 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 11:58:51.3653 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 11:58:51.3653 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 11:58:51.3653 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 11:58:51.3653 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 11:58:51.3653 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 11:58:51.3653 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 11:58:51.3653 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 11:58:51.3653 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 11:58:51.3653 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 11:58:51.3653 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 11:58:51.3653 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 11:58:51.3653 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 11:58:51.3653 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 11:58:51.3653 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 11:58:51.3653 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 11:58:51.3653 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 11:58:51.3653 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 11:58:51.3653 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 5421 and flags NONE.
2024-04-03 11:58:51.3783 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 5 with length 0 and flags END_STREAM.
2024-04-03 11:58:51.4913 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" received HEADERS frame for stream ID 7 with length 66 and flags END_STREAM, END_HEADERS, PRIORITY.
2024-04-03 11:58:51.4913 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed.
2024-04-03 11:58:51.9750 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending HEADERS frame for stream ID 7 with length 35 and flags END_HEADERS.
2024-04-03 11:58:51.9750 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 7 with length 3062 and flags NONE.
2024-04-03 11:58:51.9750 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JKT8HUGPK" sending DATA frame for stream ID 7 with length 0 and flags END_STREAM.
2024-04-03 12:27:27.3724 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JLD90G4PH" sending SETTINGS frame for stream ID 0 with length 18 and flags NONE.
2024-04-03 12:27:27.3850 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JLD90G4PH" sending WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0.
2024-04-03 12:27:27.3850 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JLD90G4PH" received SETTINGS frame for stream ID 0 with length 24 and flags NONE.
2024-04-03 12:27:27.3850 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JLD90G4PH" sending SETTINGS frame for stream ID 0 with length 0 and flags ACK.
2024-04-03 12:27:27.3850 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JLD90G4PH" received WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0.
2024-04-03 12:27:27.3850 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JLD90G4PH" received HEADERS frame for stream ID 1 with length 454 and flags END_STREAM, END_HEADERS, PRIORITY.
2024-04-03 12:27:27.4180 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JLD90G4PH" received SETTINGS frame for stream ID 0 with length 0 and flags ACK.
2024-04-03 12:27:27.4737 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed.
2024-04-03 12:27:27.9452 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JLD90G4PH" sending HEADERS frame for stream ID 1 with length 66 and flags END_HEADERS.
2024-04-03 12:27:28.1075 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JLD90G4PH" sending DATA frame for stream ID 1 with length 1024 and flags NONE.
2024-04-03 12:27:28.1075 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JLD90G4PH" sending DATA frame for stream ID 1 with length 1024 and flags NONE.
2024-04-03 12:27:28.1075 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JLD90G4PH" sending DATA frame for stream ID 1 with length 1024 and flags NONE.
2024-04-03 12:27:28.1075 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JLD90G4PH" sending DATA frame for stream ID 1 with length 1024 and flags NONE.
2024-04-03 12:27:28.1075 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JLD90G4PH" sending DATA frame for stream ID 1 with length 989 and flags NONE.
2024-04-03 12:27:28.1075 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JLD90G4PH" sending DATA frame for stream ID 1 with length 65 and flags NONE.
2024-04-03 12:27:28.1075 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JLD90G4PH" sending DATA frame for stream ID 1 with length 16 and flags NONE.
2024-04-03 12:27:28.1253 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JLD90G4PH" sending DATA frame for stream ID 1 with length 0 and flags END_STREAM.
2024-04-03 12:27:29.0575 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JLD90G4PH" received HEADERS frame for stream ID 3 with length 109 and flags END_STREAM, END_HEADERS, PRIORITY.
