2024-04-29 11:02:27.8854 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN381MVUDA4S" sending SETTINGS frame for stream ID 0 with length 18 and flags NONE.
2024-04-29 14:40:58.4966 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN385H2B2MP8" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 14:40:58.4966 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN385H2B2MP8" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 14:40:58.4966 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN385H2B2MP8" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 14:40:58.4966 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN385H2B2MP8" sending DATA frame for stream ID 5 with length 9517 and flags NONE.
2024-04-29 14:40:58.4966 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN385H2B2MP8" sending DATA frame for stream ID 5 with length 0 and flags END_STREAM.
2024-04-29 14:40:58.6082 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN385H2B2MP8" received HEADERS frame for stream ID 7 with length 66 and flags END_STREAM, END_HEADERS, PRIORITY.
2024-04-29 14:40:58.6082 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed.
2024-04-29 14:40:58.9377 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN385H2B2MP8" sending HEADERS frame for stream ID 7 with length 35 and flags END_HEADERS.
2024-04-29 14:40:58.9377 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN385H2B2MP8" sending DATA frame for stream ID 7 with length 13177 and flags NONE.
2024-04-29 14:40:58.9377 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN385H2B2MP8" sending DATA frame for stream ID 7 with length 0 and flags END_STREAM.
2024-04-29 14:41:39.2330 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN385H2B2MP9" sending SETTINGS frame for stream ID 0 with length 18 and flags NONE.
2024-04-29 14:41:39.2330 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN385H2B2MP9" sending WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0.
2024-04-29 14:41:39.2330 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN385H2B2MP9" received SETTINGS frame for stream ID 0 with length 24 and flags NONE.
2024-04-29 14:41:39.2330 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN385H2B2MP9" sending SETTINGS frame for stream ID 0 with length 0 and flags ACK.
2024-04-29 14:41:39.2330 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN385H2B2MP9" received WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0.
2024-04-29 14:41:39.2330 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN385H2B2MP9" received HEADERS frame for stream ID 1 with length 375 and flags END_STREAM, END_HEADERS, PRIORITY.
2024-04-29 14:41:39.2330 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN385H2B2MP9" received SETTINGS frame for stream ID 0 with length 0 and flags ACK.
2024-04-29 14:41:39.2330 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed.
2024-04-29 14:41:39.3226 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Authorization Filter: Before executing OnAuthorization on filter BillingAPI.Filters.AuthenticationFilter.
2024-04-29 14:41:40.3900 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Authorization Filter: After executing OnAuthorization on filter BillingAPI.Filters.AuthenticationFilter.
2024-04-29 14:41:40.3900 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Authorization Filter: Before executing OnAuthorization on filter BillingAPI.Filters.AuthorizationFilter.
2024-04-29 14:41:40.5775 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Authorization Filter: After executing OnAuthorization on filter BillingAPI.Filters.AuthorizationFilter.
2024-04-29 14:41:40.6064 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter.
2024-04-29 14:41:40.6064 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter.
2024-04-29 14:41:40.6064 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter.
2024-04-29 14:41:40.6064 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter.
2024-04-29 14:41:40.6064 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Executing action method BillingAPI.Controllers.CLBIL01Controller.GetBill (BillingAPI) with arguments (1)
2024-04-29 14:41:48.6400 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter.
2024-04-29 14:41:48.6400 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter.
2024-04-29 14:41:48.6400 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter.
2024-04-29 14:41:48.6400 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter.
2024-04-29 14:41:48.6400 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: Before executing OnResultExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter.
2024-04-29 14:41:48.6400 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: After executing OnResultExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter.
2024-04-29 14:41:48.6400 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Before executing action result Microsoft.AspNetCore.Mvc.OkObjectResult.
2024-04-29 14:41:48.7155 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN385H2B2MP9" sending HEADERS frame for stream ID 1 with length 74 and flags END_HEADERS.
2024-04-29 14:41:48.7155 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN385H2B2MP9" sending DATA frame for stream ID 1 with length 297 and flags NONE.
2024-04-29 14:41:48.7155 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | After executing action result Microsoft.AspNetCore.Mvc.OkObjectResult.
2024-04-29 14:41:48.7155 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: Before executing OnResultExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter.
2024-04-29 14:41:48.7165 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: After executing OnResultExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter.
2024-04-29 14:41:48.7165 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN385H2B2MP9" received WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0.
2024-04-29 14:41:48.7165 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN385H2B2MP9" received WINDOW_UPDATE frame for stream ID 1 with length 4 and flags 0x0.
2024-04-29 14:41:48.7165 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN385H2B2MP9" sending DATA frame for stream ID 1 with length 0 and flags END_STREAM.
2024-04-29 14:42:30.5465 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed.
2024-04-29 14:42:30.5465 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Authorization Filter: Before executing OnAuthorization on filter BillingAPI.Filters.AuthenticationFilter.
2024-04-29 14:42:30.5682 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Authorization Filter: After executing OnAuthorization on filter BillingAPI.Filters.AuthenticationFilter.
2024-04-29 14:42:30.5682 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Authorization Filter: Before executing OnAuthorization on filter BillingAPI.Filters.AuthorizationFilter.
2024-04-29 14:42:30.5682 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Authorization Filter: After executing OnAuthorization on filter BillingAPI.Filters.AuthorizationFilter.
2024-04-29 14:42:30.5682 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter.
2024-04-29 14:42:30.5682 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter.
2024-04-29 14:42:30.5682 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter.
2024-04-29 14:42:30.5682 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter.
2024-04-29 14:42:30.5682 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Executing action method BillingAPI.Controllers.CLBIL01Controller.GetBill (BillingAPI) with arguments (1)
2024-04-29 14:42:34.4348 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter.
2024-04-29 14:42:34.4348 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter.
2024-04-29 14:42:34.4348 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter.
2024-04-29 14:42:34.4348 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter.
2024-04-29 14:42:34.4348 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: Before executing OnResultExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter.
2024-04-29 14:42:34.4348 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: After executing OnResultExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter.
2024-04-29 14:42:34.4348 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Before executing action result Microsoft.AspNetCore.Mvc.OkObjectResult.
2024-04-29 14:42:34.4360 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | After executing action result Microsoft.AspNetCore.Mvc.OkObjectResult.
2024-04-29 14:42:34.4360 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: Before executing OnResultExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter.
2024-04-29 14:42:34.4360 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: After executing OnResultExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter.
2024-04-29 14:44:07.0972 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN385IS0SQNG" sending SETTINGS frame for stream ID 0 with length 18 and flags NONE.
2024-04-29 14:44:07.0972 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN385IS0SQNG" sending WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0.
2024-04-29 14:44:07.0972 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN385IS0SQNG" received SETTINGS frame for stream ID 0 with length 24 and flags NONE.
2024-04-29 14:44:07.0972 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN385IS0SQNG" sending SETTINGS frame for stream ID 0 with length 0 and flags ACK.
2024-04-29 14:44:07.0972 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN385IS0SQNG" received WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0.
2024-04-29 14:44:07.0972 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN385IS0SQNG" received HEADERS frame for stream ID 1 with length 454 and flags END_STREAM, END_HEADERS, PRIORITY.
2024-04-29 14:44:07.1317 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN385IS0SQNG" received SETTINGS frame for stream ID 0 with length 0 and flags ACK.
2024-04-29 14:44:07.1569 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed.
2024-04-29 14:44:07.5664 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN385IS0SQNG" sending HEADERS frame for stream ID 1 with length 66 and flags END_HEADERS.
2024-04-29 14:44:07.7317 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN385IS0SQNG" sending DATA frame for stream ID 1 with length 1024 and flags NONE.
2024-04-29 14:44:07.7317 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN385IS0SQNG" sending DATA frame for stream ID 1 with length 1024 and flags NONE.
2024-04-29 14:44:07.7317 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN385IS0SQNG" sending DATA frame for stream ID 1 with length 1024 and flags NONE.
2024-04-29 14:44:07.7317 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN385IS0SQNG" sending DATA frame for stream ID 1 with length 1024 and flags NONE.
2024-04-29 14:44:07.7317 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN385IS0SQNG" sending DATA frame for stream ID 1 with length 992 and flags NONE.
2024-04-29 14:44:07.7317 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN385IS0SQNG" sending DATA frame for stream ID 1 with length 65 and flags NONE.
2024-04-29 14:44:07.7317 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN385IS0SQNG" sending DATA frame for stream ID 1 with length 16 and flags NONE.
2024-04-29 14:44:07.7510 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN385IS0SQNG" sending DATA frame for stream ID 1 with length 0 and flags END_STREAM.
2024-04-29 14:44:08.4206 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN385IS0SQNG" received HEADERS frame for stream ID 3 with length 109 and flags END_STREAM, END_HEADERS, PRIORITY.
2024-04-29 14:44:08.4310 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN385IS0SQNG" received HEADERS frame for stream ID 5 with length 57 and flags END_STREAM, END_HEADERS, PRIORITY.
2024-04-29 14:44:08.4310 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed.
2024-04-29 14:44:08.4310 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed.
2024-04-29 14:44:08.4488 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN385IS0SQNG" sending HEADERS frame for stream ID 3 with length 90 and flags END_HEADERS.
2024-04-29 14:44:08.4591 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN385IS0SQNG" sending DATA frame for stream ID 3 with length 11990 and flags NONE.
2024-04-29 14:44:08.4591 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN385IS0SQNG" sending DATA frame for stream ID 3 with length 0 and flags END_STREAM.
2024-04-29 14:44:08.4730 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN385IS0SQNG" sending HEADERS frame for stream ID 5 with length 119 and flags END_HEADERS.
2024-04-29 14:44:08.4730 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN385IS0SQNG" sending DATA frame for stream ID 5 with length 9986 and flags NONE.
2024-04-29 14:44:08.4730 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN385IS0SQNG" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 14:44:08.4730 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN385IS0SQNG" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 14:44:08.4730 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN385IS0SQNG" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 14:44:08.4730 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN385IS0SQNG" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 14:44:08.4730 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN385IS0SQNG" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 14:44:08.4730 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN385IS0SQNG" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 14:44:08.4730 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN385IS0SQNG" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 14:44:08.4730 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN385IS0SQNG" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 14:44:08.4730 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN385IS0SQNG" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 14:44:08.4730 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN385IS0SQNG" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
