2024-06-07 10:32:25.4403 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46LS28Q1EO" sending SETTINGS frame for stream ID 0 with length 18 and flags NONE.
2024-06-07 11:14:19.1860 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46U" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:14:19.1860 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46U" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:14:19.1860 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46U" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:14:19.1860 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46U" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:14:19.1860 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46U" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:14:19.1860 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46U" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:14:19.1860 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46U" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:14:19.1860 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46U" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:14:19.1860 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46U" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:14:19.1860 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46U" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:14:19.1860 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46U" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:14:19.1860 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46U" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:14:19.1860 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46U" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:14:19.1860 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46U" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:14:19.1860 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46U" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:14:19.1860 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46U" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:14:19.2051 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46U" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:14:19.2051 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46U" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:14:19.2051 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46U" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:14:19.2051 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46U" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:14:19.2051 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46U" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:14:19.2051 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46U" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:14:19.2051 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46U" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:14:19.2051 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46U" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:14:19.2051 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46U" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:14:19.2051 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46U" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:14:19.2051 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46U" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:14:19.2051 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46U" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:14:19.2051 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46U" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:14:19.2051 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46U" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:14:19.2051 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46U" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:14:19.2051 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46U" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:14:19.2051 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46U" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:14:19.2051 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46U" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:14:19.2051 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46U" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:14:19.2051 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46U" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:14:19.2051 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46U" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:14:19.2051 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46U" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:14:19.2051 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46U" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:14:19.2051 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46U" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:14:19.2051 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46U" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:14:19.2051 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46U" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:14:19.2051 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46U" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:14:19.2051 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46U" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:14:19.2051 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46U" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:14:19.2051 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46U" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:14:19.2051 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46U" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:14:19.2051 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46U" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:14:19.2051 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46U" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:14:19.2051 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46U" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:14:19.2051 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46U" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:14:19.2051 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46U" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:14:19.2051 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46U" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:14:19.2051 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46U" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:14:19.2051 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46U" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:14:19.2051 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46U" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:14:19.2051 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46U" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:14:19.2051 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46U" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:14:19.2051 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46U" sending DATA frame for stream ID 5 with length 9517 and flags NONE.
2024-06-07 11:14:19.2051 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46U" sending DATA frame for stream ID 5 with length 0 and flags END_STREAM.
2024-06-07 11:14:19.3257 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46U" received HEADERS frame for stream ID 7 with length 74 and flags END_STREAM, END_HEADERS, PRIORITY.
2024-06-07 11:14:19.3257 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed.
2024-06-07 11:14:19.6873 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46U" sending HEADERS frame for stream ID 7 with length 35 and flags END_HEADERS.
2024-06-07 11:14:19.6873 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46U" sending DATA frame for stream ID 7 with length 15554 and flags NONE.
2024-06-07 11:14:19.6873 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46U" sending DATA frame for stream ID 7 with length 0 and flags END_STREAM.
2024-06-07 11:14:46.9841 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46V" sending SETTINGS frame for stream ID 0 with length 18 and flags NONE.
2024-06-07 11:14:46.9841 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46V" sending WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0.
2024-06-07 11:14:46.9841 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46V" received SETTINGS frame for stream ID 0 with length 24 and flags NONE.
2024-06-07 11:14:46.9841 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46V" sending SETTINGS frame for stream ID 0 with length 0 and flags ACK.
2024-06-07 11:14:46.9841 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46V" received WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0.
2024-06-07 11:14:46.9841 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46V" received HEADERS frame for stream ID 1 with length 419 and flags END_STREAM, END_HEADERS, PRIORITY.
2024-06-07 11:14:46.9841 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46V" received SETTINGS frame for stream ID 0 with length 0 and flags ACK.
2024-06-07 11:14:46.9841 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed.
2024-06-07 11:14:47.0913 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter.
2024-06-07 11:14:47.0913 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter.
2024-06-07 11:14:47.0913 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter.
2024-06-07 11:14:47.0913 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter.
2024-06-07 11:14:47.1088 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Executing action method BillingAPI.Controllers.CLLogin.GenerateToken (BillingAPI) with arguments (krinsi, 123)
2024-06-07 11:14:48.3906 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter.
2024-06-07 11:14:48.3906 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter.
2024-06-07 11:14:48.3906 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter.
2024-06-07 11:14:48.3906 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter.
2024-06-07 11:14:48.3906 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: Before executing OnResultExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter.
2024-06-07 11:14:48.3906 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: After executing OnResultExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter.
2024-06-07 11:14:48.3906 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Before executing action result Microsoft.AspNetCore.Mvc.OkObjectResult.
2024-06-07 11:14:48.3906 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46V" sending HEADERS frame for stream ID 1 with length 68 and flags END_HEADERS.
2024-06-07 11:14:48.3906 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46V" sending DATA frame for stream ID 1 with length 209 and flags NONE.
2024-06-07 11:14:48.3906 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | After executing action result Microsoft.AspNetCore.Mvc.OkObjectResult.
2024-06-07 11:14:48.3906 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: Before executing OnResultExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter.
2024-06-07 11:14:48.3906 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: After executing OnResultExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter.
2024-06-07 11:14:48.4065 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46V" sending DATA frame for stream ID 1 with length 0 and flags END_STREAM.
2024-06-07 11:15:07.2529 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46V" received HEADERS frame for stream ID 3 with length 245 and flags END_HEADERS, PRIORITY.
2024-06-07 11:15:07.2529 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46V" received PING frame for stream ID 0 with length 8 and flags NONE.
2024-06-07 11:15:07.2529 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46V" sending PING frame for stream ID 0 with length 8 and flags ACK.
2024-06-07 11:15:07.2529 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed.
2024-06-07 11:15:07.2529 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MJF7U46V" received DATA frame for stream ID 3 with length 54 and flags END_STREAM.
2024-06-07 11:15:07.2641 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Authorization Filter: Before executing OnAuthorization on filter BillingAPI.Filters.AuthorizationFilter.
2024-06-07 11:15:52.9931 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Authorization Filter: After executing OnAuthorization on filter BillingAPI.Filters.AuthorizationFilter.
2024-06-07 11:16:30.2353 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter.
2024-06-07 11:16:30.2353 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter.
2024-06-07 11:16:30.2353 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter.
2024-06-07 11:16:30.2353 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter.
2024-06-07 11:16:30.2353 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Executing action method BillingAPI.Controllers.CLPRO01Controller.AddProduct (BillingAPI) with arguments (BillingAPI.Models.POCO.DTOPRO01)
